Index,roll_number,batch_year,branch,student_name,gender,board_of_education,number_of_courses,pursuing_year,current_sem_pursuing,name_of_subjects_enrolled,grade_per_subject,extracurricular_activities,student_absence_days,Minor1,Minor 2,End Semester,cgpa,email
26,se16uece27,2016,Electronics and Communication,haneef,male,CBSE,7,1,1,Thermodynamics,C+,Club Activities,20,6.067189051,13.44578844,37.37006561,8.82,haneef@gmail.com
26,se16uece27,2016,Electronics and Communication,haneef,male,CBSE,7,1,1,Electrical,A+,Club Activities,20,2.149485278,27.64517892,26.86629589,8.82,haneef@gmail.com
26,se16uece27,2016,Electronics and Communication,haneef,male,CBSE,7,1,1,French,F,Club Activities,20,20.46072099,10.8854517,13.88011764,8.82,haneef@gmail.com
26,se16uece27,2016,Electronics and Communication,haneef,male,CBSE,7,1,1,Chemistry,B,Club Activities,20,23.03406766,11.75831045,19.50577343,8.82,haneef@gmail.com
26,se16uece27,2016,Electronics and Communication,haneef,male,CBSE,7,1,1,English,A,Club Activities,20,11.22100893,21.78609131,71.45499053,8.82,haneef@gmail.com
27,se16uece28,2016,Electronics and Communication,happy,male,CBSE,7,1,1,English,B,Research Work,18,2.912337661,22.6525241,10.15635792,6.67,happy@gmail.com
27,se16uece28,2016,Electronics and Communication,happy,male,CBSE,7,1,1,Chemistry,A+,Research Work,18,22.23138439,7.817631085,60.21557408,6.67,happy@gmail.com
27,se16uece28,2016,Electronics and Communication,happy,male,CBSE,7,1,1,French,B,Research Work,18,27.56921567,25.04297042,51.23203525,6.67,happy@gmail.com
27,se16uece28,2016,Electronics and Communication,happy,male,CBSE,7,1,1,Environmental Science,C+,Research Work,18,13.81487587,15.51839063,10.81431269,6.67,happy@gmail.com
27,se16uece28,2016,Electronics and Communication,happy,male,CBSE,7,1,1,Maths,C+,Research Work,18,6.113982164,27.52454647,9.014120945,6.67,happy@gmail.com
27,se16uece28,2016,Electronics and Communication,happy,male,CBSE,7,1,1,Electrical,C,Research Work,18,18.86926364,7.709840156,58.89094404,6.67,happy@gmail.com
27,se16uece28,2016,Electronics and Communication,happy,male,CBSE,7,1,1,Thermodynamics,D,Research Work,18,5.543568838,11.02885048,47.96741683,6.67,happy@gmail.com
28,se16uece29,2016,Electronics and Communication,hasir,male,Other,7,1,1,Thermodynamics,C+,Indoor Games,16,23.91952184,28.01434982,54.38374047,5.56,hasir@gmail.com
28,se16uece29,2016,Electronics and Communication,hasir,male,Other,7,1,1,Environmental Science,B+,Indoor Games,16,21.9977752,16.34939151,4.590469051,5.56,hasir@gmail.com
28,se16uece29,2016,Electronics and Communication,hasir,male,Other,7,1,1,English,A+,Indoor Games,16,6.73732222,18.62728421,74.17442171,5.56,hasir@gmail.com
28,se16uece29,2016,Electronics and Communication,hasir,male,Other,7,1,1,Chemistry,D,Indoor Games,16,18.56139549,6.58858486,21.70476275,5.56,hasir@gmail.com
28,se16uece29,2016,Electronics and Communication,hasir,male,Other,7,1,1,Electrical,B,Indoor Games,16,23.59183468,9.488629328,89.84908063,5.56,hasir@gmail.com
28,se16uece29,2016,Electronics and Communication,hasir,male,Other,7,1,1,Maths,C,Indoor Games,16,11.33759729,13.96169856,56.52437031,5.56,hasir@gmail.com
28,se16uece29,2016,Electronics and Communication,hasir,male,Other,7,1,1,French,B,Indoor Games,16,18.95399885,7.065516499,36.33281863,5.56,hasir@gmail.com
2,se16uece3,2016,Electronics and Communication,akshit,male,ICSE,7,1,1,Chemistry,D,Social Services,30,29.34132749,3.725094694,73.36736555,9.2,akshit@gmail.com
2,se16uece3,2016,Electronics and Communication,akshit,male,ICSE,7,1,1,English,C+,Social Services,30,25.68017774,11.23709031,26.18444462,9.2,akshit@gmail.com
2,se16uece3,2016,Electronics and Communication,akshit,male,ICSE,7,1,1,Environmental Science,C+,Social Services,30,28.8077451,17.447026,65.06566848,9.2,akshit@gmail.com
2,se16uece3,2016,Electronics and Communication,akshit,male,ICSE,7,1,1,Thermodynamics,C+,Social Services,30,27.8439251,27.42441733,36.16052045,9.2,akshit@gmail.com
2,se16uece3,2016,Electronics and Communication,akshit,male,ICSE,7,1,1,Electrical,C+,Social Services,30,3.060862973,26.41764012,38.32835065,9.2,akshit@gmail.com
2,se16uece3,2016,Electronics and Communication,akshit,male,ICSE,7,1,1,Maths,A+,Social Services,30,5.600196145,6.553405507,2.125948113,9.2,akshit@gmail.com
2,se16uece3,2016,Electronics and Communication,akshit,male,ICSE,7,1,1,French,B+,Social Services,30,1.689553059,4.600167858,56.32607559,9.2,akshit@gmail.com
29,se16uece30,2016,Electronics and Communication,jagdambika,male,State,7,1,1,Chemistry,C,Outdoor Games,14,12.7791791,25.61640735,44.2111743,6.51,jagdambika@gmail.com
29,se16uece30,2016,Electronics and Communication,jagdambika,male,State,7,1,1,Thermodynamics,A+,Outdoor Games,14,3.495373939,6.197543191,68.63736082,6.51,jagdambika@gmail.com
29,se16uece30,2016,Electronics and Communication,jagdambika,male,State,7,1,1,Environmental Science,A,Outdoor Games,14,25.48201349,29.21254089,40.6131371,6.51,jagdambika@gmail.com
29,se16uece30,2016,Electronics and Communication,jagdambika,male,State,7,1,1,French,A+,Outdoor Games,14,9.338365934,9.078612095,61.46086184,6.51,jagdambika@gmail.com
29,se16uece30,2016,Electronics and Communication,jagdambika,male,State,7,1,1,English,F,Outdoor Games,14,3.343736925,21.21737157,20.28720271,6.51,jagdambika@gmail.com
29,se16uece30,2016,Electronics and Communication,jagdambika,male,State,7,1,1,Electrical,A,Outdoor Games,14,7.457758388,28.04686683,69.41668419,6.51,jagdambika@gmail.com
29,se16uece30,2016,Electronics and Communication,jagdambika,male,State,7,1,1,Maths,A,Outdoor Games,14,4.536018437,4.644901737,16.76837902,6.51,jagdambika@gmail.com
30,se16uece31,2016,Electronics and Communication,jahani,female,CBSE,7,1,1,Thermodynamics,C+,Research Work,7,3.194823727,2.204292482,14.58268112,5.87,jahani@gmail.com
30,se16uece31,2016,Electronics and Communication,jahani,female,CBSE,7,1,1,Maths,B,Research Work,7,5.090670114,18.31974836,48.13979599,5.87,jahani@gmail.com
30,se16uece31,2016,Electronics and Communication,jahani,female,CBSE,7,1,1,English,F,Research Work,7,28.9208546,15.56588965,90.12233152,5.87,jahani@gmail.com
30,se16uece31,2016,Electronics and Communication,jahani,female,CBSE,7,1,1,Environmental Science,B+,Research Work,7,4.961979605,8.441573572,40.99137298,5.87,jahani@gmail.com
30,se16uece31,2016,Electronics and Communication,jahani,female,CBSE,7,1,1,Electrical,B,Research Work,7,9.766020912,14.10995035,3.426850014,5.87,jahani@gmail.com
30,se16uece31,2016,Electronics and Communication,jahani,female,CBSE,7,1,1,French,F,Research Work,7,20.02981924,1.779461277,52.6981519,5.87,jahani@gmail.com
30,se16uece31,2016,Electronics and Communication,jahani,female,CBSE,7,1,1,Chemistry,B+,Research Work,7,22.86193795,7.738994623,25.31775698,5.87,jahani@gmail.com
31,se16uece32,2016,Electronics and Communication,jainab,female,State,7,1,1,Chemistry,F,Indoor Games,4,2.235020534,27.62890933,14.22145605,5.83,jainab@gmail.com
31,se16uece32,2016,Electronics and Communication,jainab,female,State,7,1,1,English,C+,Indoor Games,4,14.9249728,29.20084599,67.22379543,5.83,jainab@gmail.com
31,se16uece32,2016,Electronics and Communication,jainab,female,State,7,1,1,Maths,A+,Indoor Games,4,16.3830925,1.861858008,30.48179594,5.83,jainab@gmail.com
31,se16uece32,2016,Electronics and Communication,jainab,female,State,7,1,1,Environmental Science,A+,Indoor Games,4,17.3071341,19.04362292,55.27877204,5.83,jainab@gmail.com
31,se16uece32,2016,Electronics and Communication,jainab,female,State,7,1,1,Electrical,A+,Indoor Games,4,26.14200592,2.229827867,40.36476306,5.83,jainab@gmail.com
31,se16uece32,2016,Electronics and Communication,jainab,female,State,7,1,1,Thermodynamics,B+,Indoor Games,4,13.08089593,8.708213375,12.88975763,5.83,jainab@gmail.com
31,se16uece32,2016,Electronics and Communication,jainab,female,State,7,1,1,French,D,Indoor Games,4,16.0751754,22.38653131,93.15341205,5.83,jainab@gmail.com
32,se16uece33,2016,Electronics and Communication,jasvant,male,CBSE,7,1,1,Electrical,D,Club Activities,6,27.27327155,16.09325561,86.13790168,5.42,jasvant@gmail.com
32,se16uece33,2016,Electronics and Communication,jasvant,male,CBSE,7,1,1,French,F,Club Activities,6,15.51321062,13.98954669,87.29636728,5.42,jasvant@gmail.com
32,se16uece33,2016,Electronics and Communication,jasvant,male,CBSE,7,1,1,Maths,A+,Club Activities,6,15.25818461,26.44777219,47.52084515,5.42,jasvant@gmail.com
32,se16uece33,2016,Electronics and Communication,jasvant,male,CBSE,7,1,1,English,C+,Club Activities,6,3.889386248,2.346893628,38.44218727,5.42,jasvant@gmail.com
32,se16uece33,2016,Electronics and Communication,jasvant,male,CBSE,7,1,1,Chemistry,C,Club Activities,6,16.30570129,16.48290033,1.384771939,5.42,jasvant@gmail.com
32,se16uece33,2016,Electronics and Communication,jasvant,male,CBSE,7,1,1,Environmental Science,D,Club Activities,6,18.19665568,10.7850561,48.72933322,5.42,jasvant@gmail.com
32,se16uece33,2016,Electronics and Communication,jasvant,male,CBSE,7,1,1,Thermodynamics,F,Club Activities,6,16.8885503,25.76477017,26.26823286,5.42,jasvant@gmail.com
33,se16uece34,2016,Electronics and Communication,javid,male,Other,7,1,1,French,C+,Social Services,8,4.211552925,19.63758137,27.90879208,8.55,javid@gmail.com
33,se16uece34,2016,Electronics and Communication,javid,male,Other,7,1,1,Thermodynamics,C,Social Services,8,25.09282186,10.0143613,40.36633182,8.55,javid@gmail.com
33,se16uece34,2016,Electronics and Communication,javid,male,Other,7,1,1,Maths,F,Social Services,8,7.456294997,4.160517496,76.59327033,8.55,javid@gmail.com
33,se16uece34,2016,Electronics and Communication,javid,male,Other,7,1,1,Chemistry,A+,Social Services,8,14.16865571,1.046446327,75.98394584,8.55,javid@gmail.com
33,se16uece34,2016,Electronics and Communication,javid,male,Other,7,1,1,Electrical,A+,Social Services,8,12.80920264,9.961260543,40.23314662,8.55,javid@gmail.com
33,se16uece34,2016,Electronics and Communication,javid,male,Other,7,1,1,English,D,Social Services,8,17.20153247,15.01861216,93.97653966,8.55,javid@gmail.com
33,se16uece34,2016,Electronics and Communication,javid,male,Other,7,1,1,Environmental Science,A+,Social Services,8,28.6402783,4.634840844,83.3842575,8.55,javid@gmail.com
34,se16uece35,2016,Electronics and Communication,jhaban,male,Other,7,1,1,English,C+,Indoor Games,5,11.16466673,10.11347579,60.55681895,9.55,jhaban@gmail.com
34,se16uece35,2016,Electronics and Communication,jhaban,male,Other,7,1,1,Electrical,B,Indoor Games,5,6.149034697,18.20612044,40.88477653,9.55,jhaban@gmail.com
34,se16uece35,2016,Electronics and Communication,jhaban,male,Other,7,1,1,French,F,Indoor Games,5,29.32255872,25.06386998,33.98986352,9.55,jhaban@gmail.com
34,se16uece35,2016,Electronics and Communication,jhaban,male,Other,7,1,1,Maths,D,Indoor Games,5,9.661794887,9.913077114,22.23608222,9.55,jhaban@gmail.com
34,se16uece35,2016,Electronics and Communication,jhaban,male,Other,7,1,1,Environmental Science,C,Indoor Games,5,13.45549984,3.263851939,98.60734048,9.55,jhaban@gmail.com
34,se16uece35,2016,Electronics and Communication,jhaban,male,Other,7,1,1,Thermodynamics,F,Indoor Games,5,7.342538443,14.58632193,18.18307902,9.55,jhaban@gmail.com
34,se16uece35,2016,Electronics and Communication,jhaban,male,Other,7,1,1,Chemistry,C,Indoor Games,5,29.54057309,19.94052387,74.47628327,9.55,jhaban@gmail.com
35,se16uece36,2016,Electronics and Communication,juhi,male,CBSE,7,1,1,Environmental Science,C+,Indoor Games,14,20.56255764,16.89984264,29.21963167,5.88,juhi@gmail.com
35,se16uece36,2016,Electronics and Communication,juhi,male,CBSE,7,1,1,Thermodynamics,B,Indoor Games,14,25.99815082,9.735846686,21.17780825,5.88,juhi@gmail.com
35,se16uece36,2016,Electronics and Communication,juhi,male,CBSE,7,1,1,English,C,Indoor Games,14,6.927811095,17.61989736,71.87099388,5.88,juhi@gmail.com
35,se16uece36,2016,Electronics and Communication,juhi,male,CBSE,7,1,1,Maths,C+,Indoor Games,14,6.051266605,14.44784026,6.437664074,5.88,juhi@gmail.com
35,se16uece36,2016,Electronics and Communication,juhi,male,CBSE,7,1,1,Electrical,A+,Indoor Games,14,19.18775866,29.46085191,73.60282609,5.88,juhi@gmail.com
35,se16uece36,2016,Electronics and Communication,juhi,male,CBSE,7,1,1,French,A+,Indoor Games,14,5.071326086,12.88109466,86.24076346,5.88,juhi@gmail.com
35,se16uece36,2016,Electronics and Communication,juhi,male,CBSE,7,1,1,Chemistry,B,Indoor Games,14,27.34500808,29.58206665,59.4105396,5.88,juhi@gmail.com
36,se16uece37,2016,Electronics and Communication,kalpna,female,ICSE,7,1,1,Environmental Science,B+,Indoor Games,13,25.43598802,24.17242364,39.22627327,5.9,kalpna@gmail.com
36,se16uece37,2016,Electronics and Communication,kalpna,female,ICSE,7,1,1,English,B+,Indoor Games,13,15.79137335,3.207735607,31.49779006,5.9,kalpna@gmail.com
36,se16uece37,2016,Electronics and Communication,kalpna,female,ICSE,7,1,1,Maths,B+,Indoor Games,13,20.6077246,18.39450888,34.25395185,5.9,kalpna@gmail.com
36,se16uece37,2016,Electronics and Communication,kalpna,female,ICSE,7,1,1,Chemistry,A,Indoor Games,13,13.14355853,8.416671655,65.26239037,5.9,kalpna@gmail.com
36,se16uece37,2016,Electronics and Communication,kalpna,female,ICSE,7,1,1,Electrical,B+,Indoor Games,13,11.0743091,13.1446901,64.44583798,5.9,kalpna@gmail.com
36,se16uece37,2016,Electronics and Communication,kalpna,female,ICSE,7,1,1,Thermodynamics,A+,Indoor Games,13,24.21199137,12.19167576,7.485119337,5.9,kalpna@gmail.com
36,se16uece37,2016,Electronics and Communication,kalpna,female,ICSE,7,1,1,French,C+,Indoor Games,13,28.9606395,25.53465149,58.61406382,5.9,kalpna@gmail.com
37,se16uece38,2016,Electronics and Communication,kamal,male,ICSE,7,1,1,Chemistry,B+,Others,8,18.67116882,18.21439584,31.43414672,8.83,kamal@gmail.com
37,se16uece38,2016,Electronics and Communication,kamal,male,ICSE,7,1,1,Electrical,B,Others,8,1.525847037,5.987160173,11.89394107,8.83,kamal@gmail.com
37,se16uece38,2016,Electronics and Communication,kamal,male,ICSE,7,1,1,English,B,Others,8,28.11186726,16.28298104,49.43684921,8.83,kamal@gmail.com
37,se16uece38,2016,Electronics and Communication,kamal,male,ICSE,7,1,1,French,C,Others,8,1.167178196,10.3863493,33.70432024,8.83,kamal@gmail.com
37,se16uece38,2016,Electronics and Communication,kamal,male,ICSE,7,1,1,Thermodynamics,D,Others,8,16.23780976,21.27367733,64.57314074,8.83,kamal@gmail.com
37,se16uece38,2016,Electronics and Communication,kamal,male,ICSE,7,1,1,Environmental Science,A,Others,8,1.744891306,16.92715035,10.68174243,8.83,kamal@gmail.com
37,se16uece38,2016,Electronics and Communication,kamal,male,ICSE,7,1,1,Maths,F,Others,8,26.65569575,19.18659452,14.86039053,8.83,kamal@gmail.com
38,se16uece39,2016,Electronics and Communication,kaushaliya,female,CBSE,7,1,1,Electrical,D,Research Work,4,29.06822888,27.86676025,12.2924185,4.75,kaushaliya@gmail.com
38,se16uece39,2016,Electronics and Communication,kaushaliya,female,CBSE,7,1,1,French,C+,Research Work,4,26.52229841,21.4486801,38.83956246,4.75,kaushaliya@gmail.com
38,se16uece39,2016,Electronics and Communication,kaushaliya,female,CBSE,7,1,1,English,C,Research Work,4,7.804884226,9.836497656,52.9628462,4.75,kaushaliya@gmail.com
38,se16uece39,2016,Electronics and Communication,kaushaliya,female,CBSE,7,1,1,Chemistry,B+,Research Work,4,20.92063918,2.497603268,94.6549982,4.75,kaushaliya@gmail.com
38,se16uece39,2016,Electronics and Communication,kaushaliya,female,CBSE,7,1,1,Environmental Science,B,Research Work,4,8.22442566,19.3567502,31.31571972,4.75,kaushaliya@gmail.com
38,se16uece39,2016,Electronics and Communication,kaushaliya,female,CBSE,7,1,1,Thermodynamics,B+,Research Work,4,17.29474264,3.958438816,24.72446799,4.75,kaushaliya@gmail.com
38,se16uece39,2016,Electronics and Communication,kaushaliya,female,CBSE,7,1,1,Maths,C+,Research Work,4,3.404488914,17.28223621,30.71783755,4.75,kaushaliya@gmail.com
3,se16uece4,2016,Electronics and Communication,amot,male,CBSE,7,1,1,English,A+,Outdoor Games,6,24.27543879,20.93620011,85.21041345,5.25,amot@gmail.com
3,se16uece4,2016,Electronics and Communication,amot,male,CBSE,7,1,1,Maths,F,Outdoor Games,6,7.427688911,21.55136309,54.58950818,5.25,amot@gmail.com
3,se16uece4,2016,Electronics and Communication,amot,male,CBSE,7,1,1,Chemistry,A,Outdoor Games,6,27.36503868,10.08224487,10.87462131,5.25,amot@gmail.com
3,se16uece4,2016,Electronics and Communication,amot,male,CBSE,7,1,1,French,A,Outdoor Games,6,28.80300795,15.42467496,1.774378432,5.25,amot@gmail.com
3,se16uece4,2016,Electronics and Communication,amot,male,CBSE,7,1,1,Electrical,B,Outdoor Games,6,14.94396152,13.91811868,30.28418738,5.25,amot@gmail.com
3,se16uece4,2016,Electronics and Communication,amot,male,CBSE,7,1,1,Thermodynamics,A+,Outdoor Games,6,27.74953958,4.366334919,47.69195611,5.25,amot@gmail.com
3,se16uece4,2016,Electronics and Communication,amot,male,CBSE,7,1,1,Environmental Science,A,Outdoor Games,6,16.03577627,24.19858943,30.85237332,5.25,amot@gmail.com
39,se16uece40,2016,Electronics and Communication,keshav,male,Other,7,1,1,Thermodynamics,C+,Indoor Games,21,11.99009509,2.483131501,12.69492741,7.37,keshav@gmail.com
39,se16uece40,2016,Electronics and Communication,keshav,male,Other,7,1,1,English,A+,Indoor Games,21,8.977346615,27.91444392,94.06977448,7.37,keshav@gmail.com
39,se16uece40,2016,Electronics and Communication,keshav,male,Other,7,1,1,Chemistry,C,Indoor Games,21,26.490242,2.512000232,80.21597113,7.37,keshav@gmail.com
39,se16uece40,2016,Electronics and Communication,keshav,male,Other,7,1,1,French,B+,Indoor Games,21,16.23730301,6.438438163,61.59372935,7.37,keshav@gmail.com
39,se16uece40,2016,Electronics and Communication,keshav,male,Other,7,1,1,Environmental Science,A+,Indoor Games,21,15.83320345,3.404592967,50.33501234,7.37,keshav@gmail.com
39,se16uece40,2016,Electronics and Communication,keshav,male,Other,7,1,1,Maths,D,Indoor Games,21,14.89892868,12.63377613,9.311767195,7.37,keshav@gmail.com
39,se16uece40,2016,Electronics and Communication,keshav,male,Other,7,1,1,Electrical,C+,Indoor Games,21,3.096897425,7.651620455,92.7333177,7.37,keshav@gmail.com
40,se16uece41,2016,Electronics and Communication,kishan,male,Other,7,1,1,French,D,Social Services,25,18.95339441,27.81835422,53.13146096,6,kishan@gmail.com
40,se16uece41,2016,Electronics and Communication,kishan,male,Other,7,1,1,English,A,Social Services,25,7.665943817,3.316896788,47.76465378,6,kishan@gmail.com
40,se16uece41,2016,Electronics and Communication,kishan,male,Other,7,1,1,Maths,B+,Social Services,25,16.35743229,9.920093822,51.23784448,6,kishan@gmail.com
40,se16uece41,2016,Electronics and Communication,kishan,male,Other,7,1,1,Environmental Science,D,Social Services,25,23.10401164,11.89807032,35.19050254,6,kishan@gmail.com
