Index,roll_number,batch_year,branch,student_name,gender,board_of_education,pursuing_year,extracurricular_activities,student_absence_days,cgpa,email
26,se21ucse27,2021,Computer Science,juber,male,CBSE,2,Research Work,4,9.54,juber@gmail.com
26,se18ume27,2018,Mechanical,juhewuddin,male,ICSE,10,Outdoor Games,15,6.74,juhewuddin@gmail.com
26,se18ucm27,2018,Computational Mathematics,jyoty,female,CBSE,10,Social Services,23,7.1,jyoty@gmail.com
26,se21uece27,2021,Electronics and Communication,kalicharan,male,State,2,Outdoor Games,27,7.52,kalicharan@gmail.com
26,se16ucm27,2016,Computational Mathematics,kallo,female,Other,10,Social Services,30,5.51,kallo@gmail.com
26,se17ueee27,2017,Electrical and Electronics,kamjeet,female,State,10,Research Work,6,4.69,kamjeet@gmail.com
26,se19ueee27,2019,Electrical and Electronics,kamna,female,ICSE,4,Club Activities,7,7.51,kamna@gmail.com
26,se21ume27,2021,Mechanical,karamvir,male,CBSE,2,Social Services,13,5.1,karamvir@gmail.com
26,se17ucm27,2017,Computational Mathematics,karishama,female,CBSE,10,Research Work,26,5.34,karishama@gmail.com
26,se16uai27,2016,Artificial Intelligence,karishma,female,ICSE,10,Outdoor Games,18,7.71,karishma@gmail.com
26,se16ume27,2016,Mechanical,kayamuddin,male,State,10,Research Work,21,9.95,kayamuddin@gmail.com
26,se19ucse27,2019,Computer Science,kishnaram,male,ICSE,4,Others,6,4.51,kishnaram@gmail.com
26,se17uce27,2017,Civil,lakhua,male,CBSE,10,Others,4,7.93,lakhua@gmail.com
26,se22uce27,2022,Civil,lakki,male,CBSE,1,Indoor Games,21,5.48,lakki@gmail.com
26,se22ucm27,2022,Computational Mathematics,lila,female,State,1,Indoor Games,19,5.93,lila@gmail.com
26,se22ucse27,2022,Computer Science,mahabir,male,ICSE,1,Club Activities,17,7.38,mahabir@gmail.com
26,se19uce27,2019,Civil,malkeet,male,ICSE,4,Outdoor Games,26,4.37,malkeet@gmail.com
27,se19ucm28,2019,Computational Mathematics,dhananjai,male,ICSE,4,Social Services,22,9.15,dhananjai@gmail.com
27,se21ueee28,2021,Electrical and Electronics,father,female,CBSE,2,Others,30,4.87,father@gmail.com
27,se18uece28,2018,Electronics and Communication,gjender,male,CBSE,10,Indoor Games,21,4.57,gjender@gmail.com
27,se18ueee28,2018,Electrical and Electronics,goutam,male,CBSE,10,Indoor Games,30,4.59,goutam@gmail.com
27,se20ucse28,2020,Computer Science,gulfara,female,State,3,Research Work,4,7.89,gulfara@gmail.com
27,se22ume28,2022,Mechanical,gulfsa,female,State,1,Indoor Games,12,4.74,gulfsa@gmail.com
27,se20uece28,2020,Electronics and Communication,gulnanj,female,ICSE,3,Indoor Games,0,7.84,gulnanj@gmail.com
27,se17uai28,2017,Artificial Intelligence,gulshafa,female,Other,10,Research Work,7,5.64,gulshafa@gmail.com
27,se16uece28,2016,Electronics and Communication,happy,male,CBSE,10,Research Work,18,6.67,happy@gmail.com
27,se20ucm28,2020,Computational Mathematics,harshit,male,CBSE,3,Outdoor Games,4,4.76,harshit@gmail.com
27,se19ume28,2019,Mechanical,himanshee,female,Other,4,Social Services,5,4.91,himanshee@gmail.com
27,se22uece28,2022,Electronics and Communication,ibrahim,male,State,1,Research Work,21,6.05,ibrahim@gmail.com
27,se18ucse28,2018,Computer Science,imrana,female,State,10,Outdoor Games,4,8.7,imrana@gmail.com
27,se17ucse28,2017,Computer Science,incee,female,CBSE,10,Others,18,9.85,incee@gmail.com
27,se16ucse28,2016,Computer Science,ishan,male,State,10,Research Work,26,5.15,ishan@gmail.com
27,se21uce28,2021,Civil,jafruddin,male,State,2,Outdoor Games,22,4.5,jafruddin@gmail.com
27,se20ueee28,2020,Electrical and Electronics,jagat,male,Other,3,Research Work,6,9.96,jagat@gmail.com
27,se21uai28,2021,Artificial Intelligence,jagmal,male,CBSE,2,Indoor Games,0,8.95,jagmal@gmail.com
27,se16ueee28,2016,Electrical and Electronics,jagrti,female,CBSE,10,Social Services,28,9.2,jagrti@gmail.com
27,se20uce28,2020,Civil,jaiwanti,female,Other,3,Indoor Games,23,4.2,jaiwanti@gmail.com
27,se19uai28,2019,Artificial Intelligence,jalaluddin,male,CBSE,4,Social Services,27,5.55,jalaluddin@gmail.com
27,se18uai28,2018,Artificial Intelligence,jantarpal,male,Other,10,Outdoor Games,3,6.96,jantarpal@gmail.com
27,se21ucm28,2021,Computational Mathematics,jasmen,female,ICSE,2,Club Activities,6,6.55,jasmen@gmail.com
27,se17ume28,2017,Mechanical,jaswant,male,CBSE,10,Research Work,0,6.66,jaswant@gmail.com
27,se22ueee28,2022,Electrical and Electronics,jatin,male,Other,1,Outdoor Games,10,5.98,jatin@gmail.com
27,se16uce28,2016,Civil,jedu,male,Other,10,Others,19,4.01,jedu@gmail.com
27,se19uece28,2019,Electronics and Communication,jubeda,female,CBSE,4,Indoor Games,26,8.11,jubeda@gmail.com
27,se18ume28,2018,Mechanical,julficar,male,State,10,Others,5,5.82,julficar@gmail.com
27,se21ucse28,2021,Computer Science,juli,female,Other,2,Outdoor Games,30,4.28,juli@gmail.com
27,se20ume28,2020,Mechanical,kabid,male,CBSE,3,Research Work,5,8.59,kabid@gmail.com
27,se18uce28,2018,Civil,kailash,female,State,10,Outdoor Games,12,4.93,kailash@gmail.com
27,se20uai28,2020,Artificial Intelligence,kajol,female,Other,3,Social Services,1,6.02,kajol@gmail.com
27,se21uece28,2021,Electronics and Communication,kalpesh,male,ICSE,2,Indoor Games,30,5.71,kalpesh@gmail.com
27,se18ucm28,2018,Computational Mathematics,kalyan,male,Other,10,Others,18,5.52,kalyan@gmail.com
27,se22uai28,2022,Artificial Intelligence,kamlesh,male,State,1,Club Activities,4,6.18,kamlesh@gmail.com
27,se17ueee28,2017,Electrical and Electronics,kamni,female,State,10,Research Work,24,7.17,kamni@gmail.com
27,se21ume28,2021,Mechanical,karima,female,Other,2,Club Activities,27,9.2,karima@gmail.com
27,se17uece28,2017,Electronics and Communication,karmbir,male,CBSE,10,Indoor Games,30,6.81,karmbir@gmail.com
27,se17ucm28,2017,Computational Mathematics,kashiv,male,ICSE,10,Social Services,15,7.19,kashiv@gmail.com
27,se16ume28,2016,Mechanical,kedarmal,male,State,10,Club Activities,22,6.72,kedarmal@gmail.com
27,se16ucm28,2016,Computational Mathematics,kehkasa,female,ICSE,10,Social Services,9,4.53,kehkasa@gmail.com
27,se16uai28,2016,Artificial Intelligence,kiranti,female,ICSE,10,Outdoor Games,7,9.73,kiranti@gmail.com
27,se19ucse28,2019,Computer Science,ladli,female,CBSE,4,Others,11,8.41,ladli@gmail.com
27,se19ueee28,2019,Electrical and Electronics,lalita,female,CBSE,4,Outdoor Games,26,7.39,lalita@gmail.com
27,se22uce28,2022,Civil,lekhram,male,ICSE,1,Social Services,19,6.76,lekhram@gmail.com
27,se22ucm28,2022,Computational Mathematics,mahima,female,State,1,Outdoor Games,30,6.08,mahima@gmail.com
27,se22ucse28,2022,Computer Science,mandeep,male,ICSE,1,Research Work,22,4.06,mandeep@gmail.com
27,se17uce28,2017,Civil,mansa,female,ICSE,10,Outdoor Games,29,5.98,mansa@gmail.com
27,se19uce28,2019,Civil,mehfooj,female,Other,4,Others,6,8.95,mehfooj@gmail.com
28,se19ucm29,2019,Computational Mathematics,fakiri,female,ICSE,4,Club Activities,24,4.47,fakiri@gmail.com
28,se21ueee29,2021,Electrical and Electronics,firdosh,female,ICSE,2,Research Work,10,5.01,firdosh@gmail.com
28,se20uece29,2020,Electronics and Communication,gungun,female,ICSE,3,Others,30,8.65,gungun@gmail.com
28,se17uai29,2017,Artificial Intelligence,gurdayal,male,Other,10,Indoor Games,26,8.21,gurdayal@gmail.com
28,se18uece29,2018,Electronics and Communication,hajrati,female,Other,10,Social Services,19,6.68,hajrati@gmail.com
28,se20ucse29,2020,Computer Science,halke,male,CBSE,3,Club Activities,10,9.69,halke@gmail.com
28,se22ume29,2022,Mechanical,harpal,male,ICSE,1,Others,28,5.75,harpal@gmail.com
28,se20ucm29,2020,Computational Mathematics,hasina,male,ICSE,3,Club Activities,30,7.44,hasina@gmail.com
28,se16uece29,2016,Electronics and Communication,hasir,male,Other,10,Indoor Games,16,5.56,hasir@gmail.com
28,se18ueee29,2018,Electrical and Electronics,hazari,male,ICSE,10,Research Work,19,4.75,hazari@gmail.com
28,se22uece29,2022,Electronics and Communication,ikramudeen,male,State,1,Indoor Games,1,7.71,ikramudeen@gmail.com
28,se18ucse29,2018,Computer Science,inderjeet,male,ICSE,10,Indoor Games,6,8.99,inderjeet@gmail.com
28,se19ume29,2019,Mechanical,inderjit,male,Other,4,Club Activities,28,4.32,inderjit@gmail.com
28,se17ucse29,2017,Computer Science,iqrar,female,CBSE,10,Others,2,7.56,iqrar@gmail.com
28,se16ueee29,2016,Electrical and Electronics,jaimati,female,CBSE,10,Research Work,16,5.3,jaimati@gmail.com
28,se16ucse29,2016,Computer Science,jakir,male,ICSE,10,Research Work,1,8.15,jakir@gmail.com
28,se19uai29,2019,Artificial Intelligence,janta,male,ICSE,4,Research Work,1,9.51,janta@gmail.com
28,se20ueee29,2020,Electrical and Electronics,januka,female,CBSE,3,Research Work,9,5.44,januka@gmail.com
28,se21uai29,2021,Artificial Intelligence,jareena,female,ICSE,2,Social Services,15,7.65,jareena@gmail.com
28,se22ueee29,2022,Electrical and Electronics,jayada,female,ICSE,1,Others,10,4.26,jayada@gmail.com
28,se20uce29,2020,Civil,jayanti,female,State,3,Club Activities,30,7.21,jayanti@gmail.com
28,se17ume29,2017,Mechanical,jeesan,male,State,10,Indoor Games,3,4.15,jeesan@gmail.com
28,se16uce29,2016,Civil,jitu,male,ICSE,10,Outdoor Games,22,4.33,jitu@gmail.com
28,se18uai29,2018,Artificial Intelligence,jockyipai,male,Other,10,Indoor Games,15,4.37,jockyipai@gmail.com
28,se18ume29,2018,Mechanical,julfikaar,male,ICSE,10,Research Work,29,5.6,julfikaar@gmail.com
28,se21ucse29,2021,Computer Science,jumrati,male,CBSE,2,Indoor Games,30,5.08,jumrati@gmail.com
28,se19uece29,2019,Electronics and Communication,kalawati,female,State,4,Research Work,2,6.25,kalawati@gmail.com
28,se20ume29,2020,Mechanical,kale,male,CBSE,3,Indoor Games,3,9.61,kale@gmail.com
28,se21ucm29,2021,Computational Mathematics,kaleem,male,CBSE,2,Research Work,24,4.89,kaleem@gmail.com
28,se21uce29,2021,Civil,kali,female,CBSE,2,Club Activities,7,7.24,kali@gmail.com
28,se20uai29,2020,Artificial Intelligence,kamini,female,CBSE,3,Outdoor Games,16,8.49,kamini@gmail.com
28,se21uece29,2021,Electronics and Communication,kanhiya,male,Other,2,Club Activities,28,4.51,kanhiya@gmail.com
28,se18ucm29,2018,Computational Mathematics,kanok,male,Other,10,Outdoor Games,19,6.24,kanok@gmail.com
28,se17ucm29,2017,Computational Mathematics,katyayani,female,Other,10,Outdoor Games,18,9.41,katyayani@gmail.com
28,se17uece29,2017,Electronics and Communication,kedarnath,male,State,10,Indoor Games,23,4.15,kedarnath@gmail.com
28,se16ucm29,2016,Computational Mathematics,khalil,male,State,10,Club Activities,12,5.06,khalil@gmail.com
28,se21ume29,2021,Mechanical,khanchan,female,CBSE,2,Social Services,22,8.49,khanchan@gmail.com
28,se16ume29,2016,Mechanical,khashbu,female,CBSE,10,Indoor Games,21,7.74,khashbu@gmail.com
28,se18uce29,2018,Civil,khusaboo,male,Other,10,Social Services,15,9.51,khusaboo@gmail.com
28,se17ueee29,2017,Electrical and Electronics,khushboo,female,Other,10,Outdoor Games,27,6.48,khushboo@gmail.com
28,se22uai29,2022,Artificial Intelligence,km.deyji,male,Other,1,Others,3,7.39,km.deyji@gmail.com
28,se16uai29,2016,Artificial Intelligence,kushmita,female,Other,10,Research Work,30,9.43,kushmita@gmail.com
28,se22uce29,2022,Civil,lilu,male,Other,1,Others,21,5.63,lilu@gmail.com
28,se19ueee29,2019,Electrical and Electronics,mahak,female,ICSE,4,Social Services,0,4.57,mahak@gmail.com
28,se19ucse29,2019,Computer Science,majid,male,ICSE,4,Indoor Games,0,7.94,majid@gmail.com
28,se22ucm29,2022,Computational Mathematics,majidunisha,female,CBSE,1,Indoor Games,1,8.65,majidunisha@gmail.com
28,se22ucse29,2022,Computer Science,mani,female,ICSE,1,Research Work,7,6.77,mani@gmail.com
28,se19uce29,2019,Civil,mehvish,female,State,4,Others,23,8.58,mehvish@gmail.com
28,se17uce29,2017,Civil,mukram,male,Other,10,Indoor Games,30,8.79,mukram@gmail.com
29,se21ueee30,2021,Electrical and Electronics,firdous,female,State,2,Outdoor Games,20,4.55,firdous@gmail.com
29,se17uai30,2017,Artificial Intelligence,hagami,female,CBSE,10,Indoor Games,26,6.19,hagami@gmail.com
29,se20ucse30,2020,Computer Science,harender,male,CBSE,3,Indoor Games,6,9.44,harender@gmail.com
29,se20uece30,2020,Electronics and Communication,harish,male,Other,3,Club Activities,24,4.88,harish@gmail.com
29,se19ucm30,2019,Computational Mathematics,hemlat,female,ICSE,4,Social Services,10,7,hemlat@gmail.com
29,se20ucm30,2020,Computational Mathematics,ikramuddin,male,State,3,Social Services,16,5.34,ikramuddin@gmail.com
29,se19ume30,2019,Mechanical,injum,female,Other,4,Club Activities,11,9.53,injum@gmail.com
29,se18uece30,2018,Electronics and Communication,iqubal,male,Other,10,Others,18,8.43,iqubal@gmail.com
29,se18ucse30,2018,Computer Science,irfa,female,CBSE,10,Indoor Games,13,4.89,irfa@gmail.com
29,se22uece30,2022,Electronics and Communication,ishu,male,CBSE,1,Indoor Games,1,7.12,ishu@gmail.com
29,se16uece30,2016,Electronics and Communication,jagdambika,male,State,10,Outdoor Games,14,6.51,jagdambika@gmail.com
29,se17ucse30,2017,Computer Science,jagmohan,male,State,10,Indoor Games,29,5.08,jagmohan@gmail.com
29,se22ume30,2022,Mechanical,jahid,male,State,1,Others,16,7.36,jahid@gmail.com
29,se18ueee30,2018,Electrical and Electronics,jaideep,male,State,10,Research Work,21,8.71,jaideep@gmail.com
29,se16ueee30,2016,Electrical and Electronics,jaspal,male,ICSE,10,Indoor Games,3,7.28,jaspal@gmail.com
29,se16ucse30,2016,Computer Science,jeete,male,Other,10,Indoor Games,26,4.66,jeete@gmail.com
29,se20ueee30,2020,Electrical and Electronics,jenifer,female,Other,3,Outdoor Games,1,8.95,jenifer@gmail.com
29,se22ueee30,2022,Electrical and Electronics,jesmin,female,CBSE,1,Outdoor Games,5,6.89,jesmin@gmail.com
29,se20uce30,2020,Civil,jishan,male,ICSE,3,Research Work,20,8.13,jishan@gmail.com
29,se19uai30,2019,Artificial Intelligence,jittender,male,Other,4,Indoor Games,20,7.7,jittender@gmail.com
29,se16uce30,2016,Civil,jiya,female,Other,10,Indoor Games,20,5.32,jiya@gmail.com
29,se18uai30,2018,Artificial Intelligence,jotyi,female,CBSE,10,Others,30,9.51,jotyi@gmail.com
29,se21ucse30,2021,Computer Science,kalu,male,Other,2,Outdoor Games,27,6.3,kalu@gmail.com
29,se20ume30,2020,Mechanical,kamaldeep,male,State,3,Indoor Games,2,4.68,kamaldeep@gmail.com
29,se18ume30,2018,Mechanical,kamla,female,ICSE,10,Club Activities,4,7.55,kamla@gmail.com
29,se19uece30,2019,Electronics and Communication,kamli,female,State,4,Club Activities,27,8.16,kamli@gmail.com
29,se17ume30,2017,Mechanical,kamraan,male,State,10,Indoor Games,5,9.64,kamraan@gmail.com
29,se20uai30,2020,Artificial Intelligence,kangana,female,ICSE,3,Research Work,4,7.88,kangana@gmail.com
29,se21ucm30,2021,Computational Mathematics,karanveer,male,ICSE,2,Club Activities,10,6.58,karanveer@gmail.com
29,se21uece30,2021,Electronics and Communication,kaushar,male,ICSE,2,Research Work,17,8.72,kaushar@gmail.com
29,se21uce30,2021,Civil,kavilash,male,ICSE,2,Club Activities,27,6.19,kavilash@gmail.com
29,se18ucm30,2018,Computational Mathematics,keshar,male,State,10,Social Services,5,6.14,keshar@gmail.com
29,se17uece30,2017,Electronics and Communication,khubchand,male,CBSE,10,Others,29,9.83,khubchand@gmail.com
29,se21uai30,2021,Artificial Intelligence,khusbu,male,ICSE,2,Outdoor Games,11,4.35,khusbu@gmail.com
29,se16ucm30,2016,Computational Mathematics,khushabu,female,CBSE,10,Indoor Games,2,5.84,khushabu@gmail.com
29,se17ucm30,2017,Computational Mathematics,kiniya,female,CBSE,10,Indoor Games,15,7.34,kiniya@gmail.com
29,se16ume30,2016,Mechanical,kiran,male,Other,10,Club Activities,27,4.37,kiran@gmail.com
29,se21ume30,2021,Mechanical,kirann,female,Other,2,Social Services,10,5.55,kirann@gmail.com
29,se22uai30,2022,Artificial Intelligence,km.soniya,female,ICSE,1,Outdoor Games,27,6.53,km.soniya@gmail.com
29,se18uce30,2018,Civil,kranti,female,Other,10,Outdoor Games,17,6.6,kranti@gmail.com
29,se17ueee30,2017,Electrical and Electronics,krish,male,ICSE,10,Social Services,10,7.8,krish@gmail.com
29,se16uai30,2016,Artificial Intelligence,laskshita,female,State,10,Indoor Games,15,6.77,laskshita@gmail.com
29,se19ueee30,2019,Electrical and Electronics,mahesh,male,Other,4,Research Work,28,7.7,mahesh@gmail.com
29,se22uce30,2022,Civil,mahfuj,male,Other,1,Social Services,1,9.68,mahfuj@gmail.com
29,se19ucse30,2019,Computer Science,maneesha,female,Other,4,Indoor Games,15,6.92,maneesha@gmail.com
29,se22ucm30,2022,Computational Mathematics,maujim,male,State,1,Indoor Games,10,8.3,maujim@gmail.com
29,se19uce30,2019,Civil,menpal,male,Other,4,Social Services,17,4.83,menpal@gmail.com
29,se22ucse30,2022,Computer Science,michael,male,Other,1,Club Activities,28,9.04,michael@gmail.com
29,se17uce30,2017,Civil,mushir,male,ICSE,10,Club Activities,10,6.38,mushir@gmail.com
30,se21ueee31,2021,Electrical and Electronics,foolwati,female,State,2,Social Services,28,8.48,foolwati@gmail.com
30,se17uai31,2017,Artificial Intelligence,hanny,male,State,10,Outdoor Games,12,9.09,hanny@gmail.com
30,se20uece31,2020,Electronics and Communication,harji,male,CBSE,3,Social Services,16,8.12,harji@gmail.com
30,se20ucse31,2020,Computer Science,hayatul,male,State,3,Outdoor Games,14,9.41,hayatul@gmail.com
30,se19ume31,2019,Mechanical,ishwar,male,State,4,Club Activities,17,9.59,ishwar@gmail.com
30,se19ucm31,2019,Computational Mathematics,israr,male,ICSE,4,Others,11,8.22,israr@gmail.com
30,se16uece31,2016,Electronics and Communication,jahani,female,CBSE,10,Research Work,7,5.87,jahani@gmail.com
30,se18uece31,2018,Electronics and Communication,jaishmin,female,State,10,Club Activities,27,6.09,jaishmin@gmail.com
30,se17ucse31,2017,Computer Science,janmesh,male,ICSE,10,Indoor Games,20,6.55,janmesh@gmail.com
30,se20ucm31,2020,Computational Mathematics,javade,female,CBSE,3,Club Activities,17,8.02,javade@gmail.com
30,se18ueee31,2018,Electrical and Electronics,jaya,female,CBSE,10,Outdoor Games,3,8.3,jaya@gmail.com
30,se16ueee31,2016,Electrical and Electronics,jayshing,male,Other,10,Club Activities,7,5.34,jayshing@gmail.com
30,se22ueee31,2022,Electrical and Electronics,jigar,male,CBSE,1,Outdoor Games,9,8.95,jigar@gmail.com
30,se20ueee31,2020,Electrical and Electronics,jinat,female,CBSE,3,Indoor Games,5,4.14,jinat@gmail.com
30,se19uai31,2019,Artificial Intelligence,jony,male,ICSE,4,Others,5,8.57,jony@gmail.com
30,se18ucse31,2018,Computer Science,joria,male,State,10,Club Activities,22,7.29,joria@gmail.com
30,se18uai31,2018,Artificial Intelligence,kaamini,female,State,10,Social Services,13,6.15,kaamini@gmail.com
30,se16uce31,2016,Civil,kabir,male,ICSE,10,Social Services,2,4.1,kabir@gmail.com
30,se16ucse31,2016,Computer Science,kailash,male,ICSE,10,Research Work,16,4.14,kailash@gmail.com
30,se22ume31,2022,Mechanical,kaishav,male,State,1,Social Services,11,6.22,kaishav@gmail.com
30,se20uce31,2020,Civil,kajamuddih,male,State,3,Indoor Games,30,9.71,kajamuddih@gmail.com
30,se19uece31,2019,Electronics and Communication,kamta,female,ICSE,4,Outdoor Games,20,5.84,kamta@gmail.com
30,se21ucse31,2021,Computer Science,kanheya,male,ICSE,2,Club Activities,14,8.9,kanheya@gmail.com
30,se20ume31,2020,Mechanical,kanhyalal,male,State,3,Social Services,30,9.78,kanhyalal@gmail.com
30,se18ume31,2018,Mechanical,kanika,female,Other,10,Club Activities,6,9.71,kanika@gmail.com
30,se17ume31,2017,Mechanical,karnesh,male,ICSE,10,Others,4,5.22,karnesh@gmail.com
30,se22uece31,2022,Electronics and Communication,kashis,female,Other,1,Indoor Games,2,8.57,kashis@gmail.com
30,se20uai31,2020,Artificial Intelligence,kayum,male,State,3,Social Services,1,5.27,kayum@gmail.com
30,se21ucm31,2021,Computational Mathematics,kesar,female,Other,2,Social Services,18,6.01,kesar@gmail.com
30,se21uece31,2021,Electronics and Communication,khimanand,male,State,2,Social Services,14,5.41,khimanand@gmail.com
30,se16ucm31,2016,Computational Mathematics,khushnasiba,female,Other,10,Club Activities,1,6.47,khushnasiba@gmail.com
30,se16ume31,2016,Mechanical,kishmat,female,State,10,Others,30,8.07,kishmat@gmail.com
30,se21uce31,2021,Civil,kishor,male,CBSE,2,Others,6,8.41,kishor@gmail.com
30,se17uece31,2017,Electronics and Communication,komal,male,CBSE,10,Research Work,17,9.85,komal@gmail.com
30,se21uai31,2021,Artificial Intelligence,koslya,female,ICSE,2,Social Services,4,5.27,koslya@gmail.com
